Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Duration	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Note	Total Efficiency	Commission (C)	Open Position Quantity	Close Position Quantity
[Sim]F.US.GCEQ21	Short	2021-04-14  09:11:32.591 BP	2021-04-14  09:11:37.713	1741.5	1740.5	1	2	1	95.80	24236.80	00:00:05	1741.6	1740.3	81.4%	100.0%	95.80	120.00	-9.99	120.00	-9.99	IPS2+TM(all)	73.7%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-14  09:11:32.591	2021-04-14  09:23:18.688 EP	1741.5	1736.8	1	2	2	465.80	24702.60	00:11:46	1741.6	1733.8	53.4%	100.0%	561.60 F	890.00	-19.99	770.00	-9.99	IPS2+TM(all)	51.2%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-14  10:03:36.346 BP	2021-04-14  10:18:18.434	1735.5	1734.5	1	2	1	95.80	24798.40	00:14:42	1736.9	1734.4	94.3%	100.0%	95.80	110.00	-140.00	110.00	-140.00	IPS2+TM(all)	38.3%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-14  10:03:36.346	2021-04-14  10:28:28.573 EP	1735.5	1735.4	1	2	2	5.80	24804.20	00:24:52	1736.9	1732.3	40.3%	100.0%	101.60 F	430.00	-280.00	320.00	-140.00	IPS2+TM(all)	0.8%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-15  08:30:08.633 BP	2021-04-15  08:30:18.417	1748.2	1747.2	1	2	1	95.80	24900.00	00:00:09	1748.5	1747.2	96.8%	100.0%	95.80	100.00	-30.00	100.00	-30.00	IPS2+TM(all)	73.7%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-15  08:30:08.633	2021-04-15  08:31:00.564 EP	1748.2	1749.7	1	2	2	-154.20	24745.80	00:00:51	1749.8	1746.9	8.5%	100.0%	-58.40 F	230.00	-190.00	130.00	-160.00	IPS2+TM(all)	-36.7%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-15  08:36:40.123 BP	2021-04-15  08:37:21.744 EP	1748.0	1750.1	2	2	2	-428.40	24317.40	00:00:41	1750.1	1748.0	-2.0%	100.0%	-428.40 F	0.01	-420.00	0.01	-420.00	IPS2+TM(all)	-102.0%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-15  09:03:12.868 BP	2021-04-15  09:09:38.502 EP	1746.1	1748.1	2	2	2	-408.40	23909.00	00:06:25	1748.1	1745.9	-1.9%	100.0%	-408.40 F	40.00	-400.00	40.00	-400.00	IPS2+TM(all)	-92.8%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-15  09:30:04.429 BP	2021-04-15  09:30:44.422 EP	1751.6	1752.6	2	2	2	-208.40	23700.60	00:00:39	1752.6	1751.5	-3.8%	100.0%	-208.40 F	20.01	-200.00	20.01	-200.00	IPS2+TM(all)	-94.7%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-15  15:40:41.305 BP	2021-04-15  16:15:00.196 EP	1764.8	1764.8	2	2	2	-8.40	23692.20	00:34:18	1765.8	1764.2	59.9%	100.0%	-8.40 F	119.99	-200.00	119.99	-200.00	IPS2+TM(all)	-2.6%	8.40	2	0
